LICENCE,NAME,MAILING_ADDRESS,BUSINESS_ID,CIVIC_ADDRESS,LICENCE_YEAR,APPLICATION_DATE,X,Y,DESCRIPTION,STATUS,LICENCE_DESC,LEGAL_ID,STREET,YEAR,GISLINK
3692,NAMASTE TRANSITION TO EMPLOYMENT SOCIETY,,BLBUS-0914020400003593,3895 HOLLAND AVENUE,2012,2012-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,1819991012095729810000,HOLLAND AVE,,008-701-717
3693,HUGH REID PLUMBING LTD,,BLBUS-0914020400003594,2530 ROSSTOWN ROAD,1998,1998-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3694,POIRIER ENT LTD,,BLBUS-0914020400003595,301 MCCURDY DRIVE,1999,1999-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3695,TERRI'S PLACE,,BLBUS-0914020400003596,670 GORGE ROAD WEST,2002,2002-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012130014640000,GORGE RD W,,006-017-568
3696,ARBOURWAY RENOVATIONS,,BLBUS-0914020400003597,3930 TUDOR AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012134825590000,TUDOR AVE,,005-269-555
3697,BEAT'S CONTRACTING,,BLBUS-0914020400003598,1118 TOLMIE AVENUE,2002,2002-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012115514160000,TOLMIE AVE,,000-028-231
3698,K CHALMERS CONTRACTING,,BLBUS-0914020400003599,"4821 ELK ROAD
VICTORIA   BC
V8X 4M6",2005,2005-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012155232830000,ELK RD,,003-084-337
3699,SUMMER HOUSE STUDIO,,BLBUS-0914020400003600,3172 DAVIN STREET,2012,2012-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,1819991012125149930000,DAVIN ST,,006-473-016
370,SEARS CANADA INC,,BLBUS-0914020400000271,765 VANALMAN AVENUE,2012,2012-01-01-00.00.00.000000,,,STORAGE/WAREHOUSE,APPROVED,NOT APPLICABLE,1819991012103553330000,VANALMAN AVE,,003-130-151
3700,MAKE AN ENTRANCE,,BLBUS-0914020400003601,5028 WESLEY ROAD,2000,2000-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,1819991012151308060000,WESLEY RD,,017-713-030
3701,C A R E CLINIC. THE,,BLBUS-0914020400003602,3844 CAREY ROAD,2003,2003-01-01-00.00.00.000000,,,COUNSELLING SERVICE,APPROVED,NOT APPLICABLE,1819991012101328750000,CAREY RD,,004-003-012
3702,"TROENDLE, MAUREEN M",,BLBUS-0914020400003603,5290 WEST SAANICH ROAD,2000,2000-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,1819991012150644300000,WEST SAANICH RD,,002-840-740
3703,CUSTOM MOSAICS,,BLBUS-0914020400003604,208 991 CLOVERDALE AVENUE,2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTALLATIONS,1819991012130957400000,CLOVERDALE AVE,,VIS846
3704,TARRAS CONTRACTING,,BLBUS-0914020400003605,"843 ROYAL OAK AVE
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012153342520000,ROYAL OAK AVE,,005-538-408
3705,SEA LIFE,,BLBUS-0914020400003606,980 TAINE PLACE,2001,2001-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012123434750000,TAINE PL,,000-061-719
3706,COAST CHRISTIAN SUPPLY,,BLBUS-0914020400003607,4379 TORQUAY DRIVE,2000,2000-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,INTERNET/MAIL ORDER SALES,1819991012112532050000,TORQUAY DR,,002-544-687
3707,RANGER STATION DAYCARE,,BLBUS-0914020400003608,639 COLEOS PLACE,2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,49119991117160053750000,COLEOS PL,,001-466-640
3708,PAYLESS SHOESOURCE #5886,,BLBUS-0914020400003609,"52 3170 TILLICUM RD
VICTORIA BC  V9A 7C9",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,SHOES & FOOTWARE,063C20050209133014320000,TILLICUM RD,,000-197-033
3709,STEWARTS TREE SERVICES,,BLBUS-0914020400003610,3411 CEDAR HILL ROAD,2004,2004-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,ARBORIST/HORTICULTURE,1819991012111956010000,SAN JUAN AVE,,003-683-877
371,SEARS CANADA INC.,,BLBUS-0914020400000272,765 VANALMAN AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,REPAIR SERVICE,1819991012103553330000,VANALMAN AVE,,003-130-151
3710,CORMODE & DICKSON CONSTRUCTION,,BLBUS-0914020400003611,51ST 19908 AVENUE,1998,1998-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3711,ALWAYS RELAXING,,BLBUS-0914020400003612,"4062 NICHOLSON CRT
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,1819991012101438560000,NICHOLSON CRT,,000-345-296
3712,NA PALI INSTALLATION CO LTD,,BLBUS-0914020400003613,"BUSINESS - OUT OF TOWN
   
",2000,2000-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3713,KRISTIAN L WHITEHEAD,,BLBUS-0914020400003614,721 RALPH STREET,2007,2007-01-01-00.00.00.000000,,,GREENHOUSE,APPROVED,NOT APPLICABLE,1819991012123949250000,RALPH ST,,001-983-164
3714,TRANSFORMATIONAL COUNSELLING,,BLBUS-0914020400003615,404 3980 SHELBOURNE STREET,2001,2001-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,53219991118135147170000,SHELBOURNE ST,,002-562-651
3715,SYNETIC INC.,,BLBUS-0914020400003616,841 VERNON AVENUE,2004,2004-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,60619991119161739650000,VERNON AVE,,002-841-339
3716,DISTINCT TECHNOLOGIES,,BLBUS-0914020400003617,"2645 KILLARNEY RD
VICTORIA   BC
",2002,2002-01-01-00.00.00.000000,,,WHOLESALE MERCHANT/NO RETAIL SALES,APPROVED,NOT APPLICABLE,1819991012134313340000,KILLARNEY RD,,000-068-853
3717,TJ COMPUTERS,,BLBUS-0914020400003618,202 3724 HARRIET ROAD,2001,2001-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,STOCKS & BONDS,1819991012122611740000,HARRIET RD,,VIS2879
3718,SPECIAL EVENT SPORTS,,BLBUS-0914020400003619,"4196 PALAMOS CLOSE
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,WHOLESALE MERCHANT/NO RETAIL SALES,APPROVED,NOT APPLICABLE,1819991012110858340000,PALAMOS CLOSE,,007-238-002
3719,CANADIAN PETCETERA WAREHOUSE INC,,BLBUS-0914020400003620,"168 3170 TILLICUM RD
VICTORIA BC  V9A 7C9  (Alias or unit within)
3100 TILLICUM RD
VICTORIA BC  V9A 7C9",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,PET/ANIMAL SUPPLY,24350C100106140104820000,TILLICUM RD,,000-197-033
372,7-ELEVEN CANADA INC,,BLBUS-0914020400000273,10 BURNSIDE ROAD WEST,2012,2012-01-01-00.00.00.000000,,,GAS BAR/RETAIL SALES,APPROVED,NOT APPLICABLE,1819991012124139710000,BURNSIDE RD W,,002-168-880
3720,BRUSHSTROKE,,BLBUS-0914020400003621,"16 819 LODI AVENUE
VICTORIA   BC
V8Z 6T3",2000,2000-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,BLBUSA-49-0820-51016,LODI AVE,,000-333-662
3721,COASTAL ENTERPRISE & RESOURCE CENTRE,,BLBUS-0914020400003622,106 4475 VIEWMONT AVENUE,2001,2001-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,110820000802113438890000,VIEWMONT AVE,,023-933-500
3722,COTTAGE GARDEN CREATIONS,,BLBUS-0914020400003623,3915 HOBBS STREET,2001,2001-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012133929570000,HOBBS ST,,005-966-302
3723,PENNER RECYCLING,,BLBUS-0914020400003624,469 DUPPLIN ROAD,1999,1999-01-01-00.00.00.000000,,,RECYCLING COMPANY,REJECTED,NOT APPLICABLE,1819991012130705760000,DUPPLIN RD,,012-631-647
3724,FOSSIL SYSTEMS COM,,BLBUS-0914020400003625,2960 DYSART ROAD,2000,2000-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,1819991012125940040000,DYSART RD,,003-012-859
3725,CALLAWAY GOLF CANADA LTD,,BLBUS-0914020400003626,"9 555 ARDERSIER ROAD
VICTORIA   BC
V8Z 1C8",2005,2005-01-01-00.00.00.000000,,,WHOLESALE MERCHANT/NO RETAIL SALES,APPROVED,NOT APPLICABLE,BLBUSA-68-0198-0209,ARDERSIER RD,,003-281-213
3726,"POWELL, MICHAEL D",,BLBUS-0914020400003627,5166 CORDOVA BAY ROAD,2002,2002-01-01-00.00.00.000000,,,LAWYER,APPROVED,NOT APPLICABLE,1819991012151522250000,CORDOVA BAY RD,,011-920-408
3727,DHAMI VENTURES,,BLBUS-0914020400003628,4315 SHELBOURNE STREET,2000,2000-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,NOT APPLICABLE,1819991012110646850000,SHELBOURNE ST,,023-033-398
3728,SPIRIT'S EYE COUNSELLING,,BLBUS-0914020400003629,404 3980 SHELBOURNE STREET,2000,2000-01-01-00.00.00.000000,,,COUNSELLING SERVICE,APPROVED,NOT APPLICABLE,53219991118135134310000,SHELBOURNE ST,,002-562-651
3729,"CENTRE FOR LITERACY, THE",,BLBUS-0914020400003630,17 1030 HULFORD STREET,2000,2000-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,1819991012123611690000,HULFORD ST,,VIS1769
373,7-ELEVEN CANADA INC,,BLBUS-0914020400000274,10 BURNSIDE ROAD WEST,2008,2008-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012124139710000,BURNSIDE RD W,,002-168-880
3730,NAM BUI CRAFTSMAN,,BLBUS-0914020400003631,228 BURNSIDE ROAD WEST,2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CARPENTER,1819991012124330050000,BURNSIDE RD W,,001-523-236
3731,CANADIAN PETCETERA LTD,,BLBUS-0914020400003632,10A 3170 TILLICUM ROAD,1999,1999-01-01-00.00.00.000000,,,RETAIL SALES,REJECTED,,BLBUSA-66-0959-01010A,TILLICUM RD,,000-197-033
3732,CORMODE & DICKSON CONSTRUCTION LTD.,,BLBUS-0914020400003633,"BUSINESS - OUT OF TOWN
   
",2001,2001-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3733,POSSCAN SYSTEMS,,BLBUS-0914020400003634,3378 BURNS AVENUE,2000,2000-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,45419991117115539590000,BURNS AVE,,000-240-621
3734,CANADIAN HOME BUILDERS ASSOCIATION,,BLBUS-0914020400003635,"1 3690 CAREY ROAD
VICTORIA   BC
V8Z 4C2",2012,2012-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,1819991012122644370000,CAREY RD,,VIS3518
3735,BUDGET RENT A CAR OF VICTORIA LTD,,BLBUS-0914020400003636,57 CADILLAC AVENUE,2002,2002-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012122606580000,CADILLAC AVE,,023-756-705
3736,CREATIVE MINDS DAYCARE,,BLBUS-0914020400003637,4065 HODGSON PLACE,2000,2000-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012103951820000,HODGSON PL,,001-986-627
3737,MICHAEL W EGAN LAW CORPORATION,,BLBUS-0914020400003638,"104 3550 SAANICH ROAD
VICTORIA   BC
V8X 1Y2",2011,2011-01-01-00.00.00.000000,,,LAWYER,APPROVED,NOT APPLICABLE,BLBUSA-65-1952-001104,SAANICH RD,,003-191-362
3738,G R C REALTY MGT LTD,,BLBUS-0914020400003639,4579 SCARBOROUGH ROAD,2000,2000-01-01-00.00.00.000000,,,REAL ESTATE SALES,APPROVED,NOT APPLICABLE,1819991012155010680000,SCARBOROUGH RD,,005-677-556
3739,REVOLUTION SOUNDS,,BLBUS-0914020400003640,2801 ADMIRALS ROAD,1999,1999-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,REJECTED,NOT APPLICABLE,65619991122160435760000,ADMIRALS RD,,005-996-686
374,7-ELEVEN CANADA INC,,BLBUS-0914020400000275,3896 CAREY ROAD,2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012101236140000,CAREY RD,,001-613-561
3740,FRANCELLI'S COFFEE HOUSE,,BLBUS-0914020400003641,4444 WEST SAANICH ROAD,2011,2011-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,60619991119161537000000,WEST SAANICH RD,,023-933-500
3741,FIRST CLASS MASSAGE,,BLBUS-0914020400003642,2850 INLET AVENUE,2000,2000-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,1819991012130448110000,INLET AVE,,008-427-411
3742,DAVE'S BICYCLE IMPORTS,,BLBUS-0914020400003643,1971 FERNDALE ROAD,2000,2000-01-01-00.00.00.000000,,,IMPORTING/EXPORTING,APPROVED,NOT APPLICABLE,1819991012113144000000,FERNDALE RD,,003-891-143
3743,DECISION ONE,,BLBUS-0914020400003644,"4974 DEL MONTE AVE
VICTORIA   BC
V8Y 3A2",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,COMPUTER INSTALLATION/REPAIR,1819991012145819750000,DEL MONTE AVE,,008-614-067
3744,CANTEC EDU-CULTURAL PROGRAMS INC,,BLBUS-0914020400003645,3831 CEDAR HILL ROAD,2003,2003-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012113354400000,CEDAR HILL RD,,005-761-425
3745,"KEG, THE",,BLBUS-0914020400003646,3940 QUADRA STREET,2012,2012-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,1819991012121022350000,QUADRA ST,,000-222-097
3746,CAROL'S HORTICULTURAL SERVICES,,BLBUS-0914020400003647,962 SATURNA PLACE,2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ARBORIST/HORTICULTURE,1819991012151050860000,SATURNA PL,,004-290-968
3747,CANADA SAFEWAY LTD #195,,BLBUS-0914020400003648,3170 TILLICUM ROAD,2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,FOOD/GROCERIES,063C20050209133154230000,TILLICUM RD,,000-197-033
3748,ANIMSA NATURE ADVENTURES INC,,BLBUS-0914020400003649,891 PENDENE PLACE,2001,2001-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012123031320000,PENDENE PL,,005-117-950
3749,GLANFORD ANIMAL HOSPITAL,,BLBUS-0914020400003650,4228 GLANFORD AVENUE,2012,2012-01-01-00.00.00.000000,,,VETERINARY HOSPITAL,APPROVED,NOT APPLICABLE,1819991012103607450000,GLANFORD AVE,,003-984-281
375,7-ELEVEN CANADA INC,,BLBUS-0914020400000276,3749 SHELBOURNE STREET,2001,2001-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012113631540000,SHELBOURNE ST,,000-302-546
3750,ANGELINE S WATTS ACCOUNTANT,,BLBUS-0914020400003651,793 KONA CRESCENT,2009,2009-01-01-00.00.00.000000,,,ACCOUNTANT,APPROVED,NOT APPLICABLE,1819991012102744660000,KONA CRES,,000-311-111
3751,CADBORO BAY DAY SPA,,BLBUS-0914020400003652,3896 CADBORO BAY ROAD,2002,2002-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PERSONAL SERVICE,1819991012133942920000,CADBORO BAY RD,,006-006-582
3752,HON-SPIRIT OF TAEKWONDO,,BLBUS-0914020400003653,4083 SHELBOURNE STREET,2000,2000-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,49119991117154235620000,SHELBOURNE ST,,006-639-241
3753,NORLAND CONSTRUCTION LTD,,BLBUS-0914020400003654,55 LOGAN AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BUILDING,1819991012125001840000,OBED AVE,,006-593-551
3754,SHELBOURNE ONE HOUR PHOTO,,BLBUS-0914020400003655,3669 SHELBOURNE STREET,2002,2002-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,PHOTOGRAPHIC EQUIPMENT,1819991012133444840000,SHELBOURNE ST,,004-711-980
3755,M E R I T MASSAGE CLINIC,,BLBUS-0914020400003656,"216 3930 SHELBOURNE STREET
VICTORIA   BC
V8P 5P6",2000,2000-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,BLBUSA-60-1209-010216,SHELBOURNE ST,,003-332-276
3756,"FRENCH HANDY-MAN, THE",,BLBUS-0914020400003657,941 TULIP AVENUE,2000,2000-01-01-00.00.00.000000,,,HANDYMAN SERVICE,APPROVED,NOT APPLICABLE,1819991012095411420000,TULIP AVE,,007-598-335
3757,"BC LIONS SOCIETY FOR CHILDREN, THE",,BLBUS-0914020400003658,201 3440 DOUGLAS STREET,2001,2001-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,56119991118171456070000,DOUGLAS ST,,008-800-804
3758,A1 HEAVY DUTY MOBILE SERVICE,,BLBUS-0914020400003659,971 DUNN AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MOBILE MECHANIC,1819991012123043730000,DUNN AVE,,004-065-247
3759,ISM INFORMATION SYSTEMS MANAGEMENT (BC),,BLBUS-0914020400003660,4000 SEYMOUR PLACE,2003,2003-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,STOCKS & BONDS,525020021219091735210000,SEYMOUR PL,,000-382-345
376,7-ELEVEN CANADA INC,,BLBUS-0914020400000277,"6 4071 SHELBOURNE ST
VICTORIA   BC
V8N 5Y1",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,445220020710132216090000,SHELBOURNE ST,,004-943-864
3760,VALUE DEVELOPMENTS BLACKBERRY RD INC,,BLBUS-0914020400003661,"843 SEAMIST CRT
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,DEVELOPER,APPROVED,NOT APPLICABLE,1819991012152418100000,SEAMIST CRT,,000-986-097
3761,DOMINION NEON PRODUCTS OF BC,,BLBUS-0914020400003662,3133 262ND ST,1998,1998-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
3762,GARDEN RIDGE BED AND BREAKFAST,,BLBUS-0914020400003663,4903 BELLCREST PLACE,2007,2007-01-01-00.00.00.000000,,,BED & BREAKFAST-NOT TO EXCEED 430 SQ FT,APPROVED,NOT APPLICABLE,1819991012151145620000,BELLCREST PL,,003-382-800
3763,EXEC-U-NET CONSULTING GROUP,,BLBUS-0914020400003664,"2860 COLQUITZ AVE
VICTORIA   BC
V9A 2M1",2005,2005-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,LATHING,1819991012130035900000,COLQUITZ AVE,,008-101-744
3764,CRUISE EXPERTS,,BLBUS-0914020400003665,"F 3700 CAREY RD
VICTORIA   BC
",2002,2002-01-01-00.00.00.000000,,,TRAVEL AGENCY,TRANSFERRED,NOT APPLICABLE,1819991012122643210000,CADILLAC AVE,,VIS3518
3765,CHARLIE B SIMS CONSTRUCTION,,BLBUS-0914020400003666,4321 LAYRITZ AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BRICKLAYING,1819991012100757830000,LAYRITZ AVE,,011-215-003
3766,BAYSIDE MECHANICAL LTD,,BLBUS-0914020400003667,"862 CLOVERDALE AVE
VICTORIA BC  V8X 2S8",2007,2007-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,MECHANICAL,1819991012152849320000,CROWNWOOD LANE,,016-094-271
3767,D H PATRICK CO,,BLBUS-0914020400003668,"404 3954 CEDAR HILL RD
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,240720000207090757410000,CEDAR HILL RD,,003-027-236
3768,SWIFTSURE INSURANCE ASSOCIATES LIMITED,,BLBUS-0914020400003669,9 4360 EMILY CARR DRIVE,2012,2012-01-01-00.00.00.000000,,,INSURANCE AGENCY/BROKER,APPROVED,NOT APPLICABLE,1819991012152908550000,EMILY CARR DR,,VIS2041
3769,BAYSHORE REALTY LTD,,BLBUS-0914020400003670,5032 WESLEY ROAD,2005,2005-01-01-00.00.00.000000,,,REAL ESTATE SALES,APPROVED,NOT APPLICABLE,1819991012151352500000,WESLEY RD,,008-499-900
377,SHANKS SADDLERY,,BLBUS-0914020400000278,"764 RODERICK ST
VICTORIA   BC
",2002,2002-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,PET/ANIMAL SUPPLY,1819991012130917360000,RODERICK ST,,008-287-295
3770,STOP & STARE DESIGNS,,BLBUS-0914020400003671,316 3980 SHELBOURNE STREET,2007,2007-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CLOTHING,53219991118134959350000,SHELBOURNE ST,,002-562-651
3771,TOTAL REHAB,,BLBUS-0914020400003672,1808 LAVAL AVENUE,2000,2000-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012114640440000,LAVAL AVE,,003-438-252
3772,P R BRIDGE SYSTEMS LTD,,BLBUS-0914020400003673,108 455 BANGA PLACE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012130650100000,BANGA PL,,VIS1639
3773,ROYAL BANK ATM,,BLBUS-0914020400003674,3201 DOUGLAS STREET,2012,2012-01-01-00.00.00.000000,,,BANK MACHINE,APPROVED,NOT APPLICABLE,1819991012130913900000,DOUGLAS ST,,000-929-743
3774,"WEED DETECTIVE GARDENING/LAWN CARE,THE",,BLBUS-0914020400003675,1260 REYNOLDS ROAD,2000,2000-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012120743950000,REYNOLDS RD,,000-432-300
3775,DECORATING DEN INTERIORS,,BLBUS-0914020400003676,"4326 RIDGEWOOD CRES
VICTORIA   BC
",2001,2001-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012103247240000,RIDGEWOOD CRES,,004-060-857
3776,DR MORGAN HALL INC,,BLBUS-0914020400003677,"201 3930 SHELBOURNE STREET
VICTORIA   BC
V8P 5P6",2012,2012-01-01-00.00.00.000000,,,DENTIST,APPROVED,NOT APPLICABLE,BLBUSA-60-1209-010201,SHELBOURNE ST,,003-332-276
3777,GUMSHOE BLOODHOUNDS,,BLBUS-0914020400003678,3967 BLENKINSOP ROAD,2000,2000-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012104720450000,BLENKINSOP RD,,VIS1299
3778,"STEPHENS, MICHELLE A",,BLBUS-0914020400003679,388 VINCENT AVENUE,2002,2002-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,1819991012125732340000,VINCENT AVE,,008-080-879
3779,OFFICE PRODUCTS CENTRE,,BLBUS-0914020400003680,4248 GLANFORD AVENUE,2012,2012-01-01-00.00.00.000000,,,GOV'T/CROWN CORP,APPROVED,NOT APPLICABLE,1819991012103542070000,GLANFORD AVE,,000-373-524
378,SHEAR CLASS UNISEX,,BLBUS-0914020400000279,3508 QUADRA STREET,2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,49119991117142538200000,QUADRA ST,,005-562-830
3780,SHANNON CYCLE,,BLBUS-0914020400003681,4666 WEST SAANICH ROAD,2002,2002-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,INTERNET/MAIL ORDER SALES,1819991012154638500000,WEST SAANICH RD,,001-244-868
3781,RICHARD'S HOME IMPROVEMENTS LTD,,BLBUS-0914020400003682,101 1001 CLOVERDALE AVENUE,2000,2000-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,53219991118095112200000,CLOVERDALE AVE,,009-192-948
3782,NEWTONIAN PHYTNESS,,BLBUS-0914020400003683,404 898 VERNON AVENUE,2001,2001-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,REFLEX OLOGY,1819991012122202330000,VERNON AVE,,VIS3305
3783,DR COLIN NELSON,,BLBUS-0914020400003684,"202 3550 SAANICH RD
VICTORIA   BC
V8X 1X2",2007,2007-01-01-00.00.00.000000,,,PHYSICIAN,APPROVED,NOT APPLICABLE,BLBUSA-65-1952-001201/202,SAANICH RD,,003-191-362
3784,FISH 'N BOATS BY ROSS LTD,,BLBUS-0914020400003685,900 HALIBURTON ROAD,2009,2009-01-01-00.00.00.000000,,,ARTIST,TRANSFERRED,NOT APPLICABLE,1819991012151948360000,PARKER AVE,,004-391-276
3785,ABSOLUTE MASSAGE UNLIMITED CO.,,BLBUS-0914020400003686,106 900 TOLMIE AVENUE,2001,2001-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,1819991012130802330000,TOLMIE AVE,,VIS904
3786,PIGLET'S PLACE DAYCARE,,BLBUS-0914020400003687,3893 MILDRED STREET,2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012094715740000,MILDRED ST,,013-529-048
3787,TURATI OPTICAL LABORATORIES LTD,,BLBUS-0914020400003688,3 755 VANALMAN AVENUE,2003,2003-01-01-00.00.00.000000,,,LABORATORY,APPROVED,NOT APPLICABLE,1819991012103555750000,VANALMAN AVE,,VIS1642
3788,"PERFECT POUR, THE",,BLBUS-0914020400003689,1897 SAN JUAN AVENUE,2000,2000-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012112005460000,SAN JUAN AVE,,003-361-721
